index,comment,expression_emoji,label
7788,අපි ශ්‍රී ලංකාවේ පමනක් ඉන්න ඉපදෙන්න මොනතරම් වටිනාකමක් වාසනාවන්තද අපි ..ඒකට කාලකන්නි තුප්පහි ගැනියක් මේකි,😂,1
7789,"අපි හිතුවෙ උබේ ලමයි හම්බවෙලා තියෙන්නෙ කපල නෙමේ රීල කියල,පල යන්න වේසි",😂,1
7790,"අපි හොද බවුද්දයෝ, ඔය පෙන්නන්නෙ ප්‍රසිද්දියේ වෙසකම. කොටුවෙ හාමුදුරැවන්ගෙන් අහන්න පුලුවන් මෙයාගෙ කරැටිටුව ",😂,1
7791,අපිට පන්ද තො මැරිය ඔහෙ පට්ට වෙසි තොගෙ...,😂,1
7792,අපිට පාංද කියන්නෙ,🤣,2
7793,අපිට පාංද කියන්නෙ,😊,2
7794,අපිට පාංද කියන්නෙ,🥰,2
7795,අපිට පාංද කියන්නෙ,❤️,2
7796,අපිට පාංද කියන්නෙ,🔥,2
7797,අපිට පාංද කියන්නෙ,😡,1
7798,අපිට පාන්ද ඉතිම්,🤣,2
7799,අපිට පාන්ද ඉතිම්,😊,2
7800,අපිට පාන්ද ඉතිම්,🥰,2
7801,අපිට පාන්ද ඉතිම්,❤️,2
7802,අපිට පාන්ද ඉතිම්,🔥,2
7803,අපිට පාන්ද ඉතිම්,😡,1
7804,අපිට බනින්නෙ... උං සිංහල ජාතියෙ නෙමෙයි වෙන්න ඇති.. ඔඅට්ට වේසි කවලං ගෑනියෙක් වෙන්න ඇති...,😂,1
7805,අපිට සක්කිලි ජාතියක් කියලා කිව්වට ඒකිටනෙ සක්කිලි කටක් තියෙන්නේ . මිනිහා කොහොම ඉන්නවද දන්නෑ මේකි එක්ක .කතාවෙන්ම තේරෙනවා වැල්ලෙ එකියක් වෙන්නැති කියලා .,😂,1
7806,අපිත් unp එකට චන්දෙ දුන්නේ .ඒත් තොපි අපිට මුලු පක්ශයම එපා කරනව රටේ මිනිස්සු අවස්තාවාදී කුහකයො නෙවෙයි.හිගන දේසපාලුවෝ.,😂,1
7807,අපෙ බල්ලා උඩු බුරනවා කියපන්කො මීට වඩා හොදට,🤣,2
7808,අපෙ බල්ලා උඩු බුරනවා කියපන්කො මීට වඩා හොදට,😊,2
7809,අපෙ බල්ලා උඩු බුරනවා කියපන්කො මීට වඩා හොදට,🥰,2
7810,අපෙ බල්ලා උඩු බුරනවා කියපන්කො මීට වඩා හොදට,❤️,2
7811,අපෙ බල්ලා උඩු බුරනවා කියපන්කො මීට වඩා හොදට,🔥,2
7812,අපෙ බල්ලා උඩු බුරනවා කියපන්කො මීට වඩා හොදට,😡,1
7813,අපෙ රටෙ එවුන්.අපිව බෙරගන්න කරන කැපකිරිම උබ දන්නැ එකයි උබ ඔහොම කතා කරන්නෙ..,🤣,2
7814,අපෙ රටෙ එවුන්.අපිව බෙරගන්න කරන කැපකිරිම උබ දන්නැ එකයි උබ ඔහොම කතා කරන්නෙ..,😊,2
7815,අපෙ රටෙ එවුන්.අපිව බෙරගන්න කරන කැපකිරිම උබ දන්නැ එකයි උබ ඔහොම කතා කරන්නෙ..,🥰,2
7816,අපෙ රටෙ එවුන්.අපිව බෙරගන්න කරන කැපකිරිම උබ දන්නැ එකයි උබ ඔහොම කතා කරන්නෙ..,❤️,2
7817,අපෙ රටෙ එවුන්.අපිව බෙරගන්න කරන කැපකිරිම උබ දන්නැ එකයි උබ ඔහොම කතා කරන්නෙ..,🔥,2
7818,අපෙ රටෙ එවුන්.අපිව බෙරගන්න කරන කැපකිරිම උබ දන්නැ එකයි උබ ඔහොම කතා කරන්නෙ..,😡,1
7819,අපේ අතිගරු ජනාධිපති තුමා හොද වැඩියි උබලට.. වෙඩිතියල දාන්න ඕන ... ආව මෙතන ජනාධිපති තුමාට ජනාධිපතිකම උගන්නන්න,😂,1
7820,අපේ ආරක්ෂක අංශයටත් ජනපතිතුමටත් වෛද්‍ය‍ අංශටත්..අපි ආදරෙයි ඒ අයට.මොකුත් කියන්න එපා.අපට ඒ අය කරන සේව හොදටම ඇති...ඔය රටේ දොස්තරවරු හොදයි කියන්නෙ..ඔයාගෙ ......හිල .පොඩියට තියෙන නිසා නෙ...ඔයා මේරටට එන්න එපා බැරිවෙලවත් ආවෝ හැංගිලාම ඉන්න....නැත්තං කොල්ලො පුක පලයි..හෙදෙ.,😂,1
7821,"අපේ නම් තාම මැරුන්නැ බං, උබල හෙට අනිද්දට යයි. වේසියො ",😂,1
7822,අපේ මව්බිමට උබල වගේ තිරිසන්නු කොහොමත් නොයෙන එකම තමයි වටින්නෙ,😂,1
7823,අපේ රට අපිට දන්නවා අපේ රට කට වාගන ඉටා කේරි වේසි,😂,1
7824,අපේ රට කියන්න එපා බැල්‌ලියෙ එහෙනම් ලංකාවට හොඳ නම් තොට,😂,1
7825,අපේ රටේ නීතියට අපි ඉන්නම් තොගෙ අම්මට හුකපු එකාගේ වැරදි ද ගොනා,😂,1
7826,අපේ ලොක්කා වෙස බඩු ගහන්නැ,😂,1
7827,අපේ වැඩ අපි කරන්නම් තො මොන වෙසියේක්ද...තොපි ඔච්චර ලස්සනට තියෙන කනවා..පට්ටම වෙසියේක්...උබ ඉලග අත්මෙදි නම් කගේනුත් ගුටිකන බල්ලියේක් වෙන එක අනිවාර්යයෙන්ම .වෙනවා,😂,1
7828,අපොයි උබගෙ කතාවනමි හරිම ලස්සනයි හොදට හැදියාව තියනවා උබලාවගේ ගැනු නිසා තමයි එ රටටත් ඔහොම කලක් ගියේ උබලාට සල්ලි අතගානකොට අපේ ලංකාවත් අමතකයි මනුස්සකමක්නමි දන්නේමනැ,😂,1
7829,අපොයි දෙවියනේ ගැනුත් දැක්කා මෙහෙමත් ගැණියෙක්?????,😂,1
7830,අපොයි මෙකි ගේ කට යකෝ ඉතින් ඉතලි ඉපදුනේ බලු වෙසි උබ යකෝ මුල මතක තියාගනින් උබ යන්න ඕනේ ලංකවට ඒක මතක් කරගනී කට තියන පලියට කියවන්න එපා හරකි උබ ළමයි සීසර් කරලා අර ගත්ත කියලා උන්න විතරයි දොස්තර ලා ai අපේ ලංකාවේ දොස්තර හොද නෑද්ද වෙසියෙ යකෝ ගොනා උබ ගිහිල්ල දැන් උබට අමතක උනාද ලංකාව Ai ලංකවේ ළමයි කටේන්ද එන්න ගොනෝ,😂,1
7831,අපෝ තොගේ මල මිනියවත් එවන්න එප කිම්බ්,😂,1
7832,අපෝ මුට දීල තියනවා අම්මට හැම්නෙන්න. අපිට කියන්න දෙයක් ඉතිරි වෙලා නැහැ .,😂,1
7833,අපෝ මේ වගේ මේ වගේ මීහරක් මිනිස්සුත් ඉන්නවනේ ලංකාවේඅනිත් රට වල වෙන දේවල් මේ මනුස්සයා බලන්නේ නැද්ද,🤣,2
7834,අපෝ මේ වගේ මේ වගේ මීහරක් මිනිස්සුත් ඉන්නවනේ ලංකාවේඅනිත් රට වල වෙන දේවල් මේ මනුස්සයා බලන්නේ නැද්ද,😊,2
7835,අපෝ මේ වගේ මේ වගේ මීහරක් මිනිස්සුත් ඉන්නවනේ ලංකාවේඅනිත් රට වල වෙන දේවල් මේ මනුස්සයා බලන්නේ නැද්ද,🥰,2
7836,අපෝ මේ වගේ මේ වගේ මීහරක් මිනිස්සුත් ඉන්නවනේ ලංකාවේඅනිත් රට වල වෙන දේවල් මේ මනුස්සයා බලන්නේ නැද්ද,❤️,2
7837,අපෝ මේ වගේ මේ වගේ මීහරක් මිනිස්සුත් ඉන්නවනේ ලංකාවේඅනිත් රට වල වෙන දේවල් මේ මනුස්සයා බලන්නේ නැද්ද,🔥,2
7838,අපෝ මේ වගේ මේ වගේ මීහරක් මිනිස්සුත් ඉන්නවනේ ලංකාවේඅනිත් රට වල වෙන දේවල් මේ මනුස්සයා බලන්නේ නැද්ද,😡,1
7839,අප්පඅට හැමනියන්,😂,1
7840,අප්පට අක්කා ⁣පුස් වෙලානේ.. ඇලෙන් නාලා ඇටැච් බාත්රෑම් හොයන කෙනෙක්.. හා හා පුපු හිනාව නවත්තපන්,😂,1
7841,අප්පට බොල සිරිසේන ..යකෝ තොට ඉන්න බැරි උනාට බලපායකේ අපෙි රටෙි මිනිසුන් ලස්සනට දරැවෝ දෙමාපියන් එක්ක ජිවත් වෙනවා මෙහෙම කියපිය උබලා වාගේ උන්ව සොබා දහමෙින් අපේ රටෙන් පන්නලා ..අන්න එකයි ඇත්ත,😂,1
7842,අප්පට හැමනියං බලු වේසි..,😂,1
7843,අප්පට හුකපිය,😂,1
7844,අප්පා කල දේ නොකලොත් ඌ නොට්ටිගෙ පුතාලුනෙ...මූ ජ‍යලත් ජයවර්ධන ගෙ පුතානෙ..,😂,1
7845,අප්පා නැති දරුවො හදාගෙන දැන් කයිවාරු ගහනවා තමන් ඉපදුන රටට වයිර කරන උබලා වගෙ පරයින් මෙ රටට එන්න ඔනැත් නෑ තොපිට රෙන්ට බැරිවුනාහම තමයි ලංකාව මතක් වෙන්නේ.මෙකිගෙ හැදියාව කොහොමද කියලා කතාවෙන්ම පෙන්නලා අවසන් ..,😂,1
7846,අප්පිරි හැත්ත,😂,1
7847,අප්පෝ මං යන්න කියලා හිටියේ මේ වීදි වේස බැල්ලිලු වෙන දේවල් බලාගන්නෙ කට බලපංකෝ කණ ලගට යනවා කණට ගැහුවොත් පයී කොට වැටෙයී සට සට ගලා ඒ මදිවට 5 සීස කරලලු ගත්තෙ අර ගැජ්ට් එකෙන් එලියට ලමයෙක් ගන්න බෑ කියන්නෙ හිතපන්කෝ එකෙත් අති පයී කොට දුසිම් ගානක් බෑ බෑ තත්ත්වය සෝචනීයයී එන්නේ නෑ නෑ නෑමයී හුම්ම්ම්ම්ම්ම්ම් වෙට්ටපාසී,😂,1
7848,අබ්දුල් නානා අම්මා ඔක,😂,1
7849,අබ්දුල් රාසික් විසබීජය ඉතා ඉක්මනින් ඉවත් කළ යුතුයි,😂,1
7850,"අමණ බැල්ලි , පට්ට වේසි.",😂,1
7851,අමි....හැමනියන් පකයා,😂,1
7852,අමිමට කිවිවා නම් සිංහල එකෙක්ට කියලා තෝ නොහද ඉතලි එකෙක්ට කියලා හදන්න තිබුනා පරට්ටි එන්න එපා පදුරැ බැල්ලි තෝ ඇයි ලංකාවේ සංහල එකෙක් මගුලට ගත්තේ ඉතලි ⁣එකෙක්ට කියලා සෙරම සැපයි සම්පතුයි ගන්න තිබුනා දැනටත් එවාගේ පොනවා පරට්ටි අපි අපේ රට ගැන බලා ගන්නම් උබ ඉතලි එවුන්ට කියලා කෙනකොරොනවා හොද කරගනිය,😂,1
7853,අමිමට හැමනෙන පදුරු වෙසියෙක් ⁣හෙන හතම ගහන්න ඔන පදුරු වෙිසිට,😂,1
7854,අමිමට. තාත්තලා. කියද,😂,1
7855,අමිමො පරමානුවක් ලංකාවට ⁣ඔයවගේ පරමානුවක් නොහෙන තරමට හොදයි,😂,1
7856,අමු සක්කිලි හැත්ත තොපෙ පරම්පරාව වත් ලංකාවේ පස් පාගන්න එපහ,😂,1
7857,අම්බෝ උතුම් රටක් වන අපේ රට එක ගණිකාවක් ගේන් බේරුනා .....,😂,1
7858,අම්බෝ බෝට්ටුවෙන් පැනපු වැල්ලේ ඇන්ටෙක් ශුවර් කෑල්ල,😂,1
7859,අම්ම වදල නැහැ .වමාරල .ඒකයි ඔය .අපේ රටේ මිනිසුන්ට තුනුරුවන් සරණයි .,😂,1
7860,අම්මගෙ රෙද්ද,😂,1
7861,අම්මගෙ හුත්ත,😂,1
7862,අම්මගේ වේඩී ලංකාවේ කියන්ත් ලැජ්ජයී බන්,😂,1
7863,අම්මට කෝල්කරල අහපන් බල්ලෙක්ද හිකුවෙ කියල ..පරවේසි..,😂,1
7864,අම්මට තම්බි වල් උරා එලියට අවිල්ලා,😂,1
7865,අම්මට බල්ලො හුකල හැදිච්ච එකක්,😂,1
7866,අම්මට හිකාපිය තුගෙ වයස 25ය්ද,😂,1
7867,අම්මට හිකේ..... අවුරුදු 25 යිලු පෙනුම...බැලුබැල්මට කියන්න බෑ..තාමත් බඩුව වගේ ඉන්නෙ.....හැට පැන්නත් නවත්තන්නෙ නෑ......,😂,1
7868,අම්මට හුකන්න් එපෙයි එකිගේ සුදු වෑන් එකක් එවන්න ඔනේ,😂,1
7869,අම්මට හුකපන්,😂,1
7870,අම්මට හුකපන් පට්ට වේසි..උබ පරට්ටිගේ හුත්ත අහන්න ඕන නෑ.,😂,1
7871,අම්මට හුකමු,😂,1
7872,අම්මට හුකහන් වේස බැල්ලි..උබල වගේ හුත්තියො හින්ද තමයි ලංකාවට කෙලවෙන්නෙ,😂,1
7873,අම්මට හුකහන් හුත්ති,😂,1
7874,අම්මට හුකාපන් ෙවසි,😂,1
7875,අම්මට. හුකන්න. වෙස. හුත්ති. තො. මෙතැන. සුදොන්ට. කියල. ඇරගෙන. තොමෙතැන. ලන්කවට. බනින්න. එප. වෙස. හුත්ති.තොපිල වගෙ. එ උන්. කොහොමත්. ලන්කවෙනැ. උබල. වගෙ. හරක්. හුකහන්. හුත්ති,😂,1
7876,අම්මප මු වගෙ ගොන් හරකෙක්,😂,1
7877,"අම්මපා මෙයා මෙ ම ඉපදුනා වගෙනෙ කියන්නෙ , පිස්සු හුටාර් එකක් ",😂,1
7878,අම්මපා හොඳ පාඩමක් උගන්වන්න ඕනෙ,😂,1
7879,"අම්මා අප්පච්චි ඉන්න කෙනෙක්, කවදාවත් තමන් ගේ මව්බිම ට මෙහෙම කතා කරන්නේ නෑ,,අනිකඕනෑම රටකට රාජ්‍ය සේවකයන් යනු ඒ රටේ හදවත,,,ඔයා ම ඉන්න,,,බුදු සරණයි..තව දෙයක් ඔය වීඩියෝ එක භාෂාව ට පරිවර්තනය කරල දාන්න.එතකොට කෙරෙයි මොකද වෙන්නේ කියලා....",😂,1
7880,අම්මා ට හුකාගනින් වේසි ඉදලා කිම්බ ව්කුනුවේ උබේ අම්මා ද වේසි හොඳ ට හිතගන්න පුළුවන් උබ වගේ උබේ අම්මා ත් වේසියක් කියලා,😂,1
7881,අම්මා සුද්දා පුක දීල කමයි තෝ රට ‌එව්වෙ වේසි උඹට තත්ත පුක පලුව මතක නද්ද පර හුත්තී,😂,1
7882,අම්මාට හුකපන් කැරි වේසි කොරොන හැදිලම මැරියන්,😂,1
7883,අම්මාට හුකහන් හුත්තො ගිහිල්ලා,😂,1
7884,අම්මාපා මෙ ගැනිට,😂,1
7885,අම්මෙක් අප්පෙක් නැති අවජාතක ගෑනියක්..මේකිව පන පිටින් හම ගහන්න ඕනෙ ප්‍රසිද්දියේ... උන්ගෙ ආයුශ ඉවර වෙන්නෙ මාර ඉකමනටනෙ බන්.. ..පවු ඉතින්..අසරණකමට කියන කතා..,😂,1
7886,අම්මො කොරොනා වයිරසය දැක්කෙ අද තමයි .. මේකිට නාකි මිනිස්සු තියගෙන ගහන එකියක් වගෙ පේන්නෙ..,😂,1
7887,"අම්මෝ .උබ අයෙ ලන්කාව ට කොහෙත්ම එපා..අවොත් ..දෙකට ඉරනවා,ඉතලි බඩ්ඩ",😂,1
7888,අම්මෝ මුන් හිටිය නම් රටම කොරෝනා.ඉතාලියට වඩා මැරෙනව එහෙනම්.මුන් ටික විතරක් බේරෙයි,😂,1
7889,අම්මෝ මෙකිගෙකට.තෝගේ.ජාතකෙහොදනැ.තෝ.ඉතාලිබල්ලෙකුට.දකොහෙද.ජාතකවෙලාතියෙන්නෙඑකයි..,😂,1
7890,අම්මෝ මෙයා දෙවෙනි උපත ලැබුවා කීලා උඩ ගීල්ලා.,😂,1
7891,අම්මෝ මෙයාට තමන් ඉපදුන තමන්ගෙ රටට වඩා පුදුම කැක්කුමක්නෙ තියෙන්නෙ ගැන...එන්නෙ නැති එකම තමයි හොද මෙහෙ..,😂,1
7892,අම්මෝ මේ ගෑනිට නම් කොරෝනා හොද වැඩීයි.. ඊට වඩා දරුනු එකක් හැදෙන්න ඕනේ... අනේ ඕහේම තොලොන්චි වෙලා පල. මේ පින් බිමේ ඔය වගේ එවුන්ගේ මල කදන්වත් වල දාන්න දෙන්න බෑ...,😂,1
7893,අම්මෝ හිලේ ලොකූකූකූකූ,😂,1
7894,අම්මෝහ් අවුරුදු 25 පෙනුමක්ලු තියෙන්නේ,😂,1
7895,අම්ම්ට හුකන්න කියපන් වේසී.තව දරුවෙක් හදාගනින්,😂,1
7896,අම්ම්ට හුකාගනින්,😂,1
7897,අයියො නානා ආයෙත් නාගෙන සමාව ඉල්ල ගන්න දගලනවා,😂,1
7898,අයියෝ බෙලිකටු මල්ල හොලවනවා වගේ,😂,1
7899,අයියෝ සංසාරේ,🤣,2
7900,අයියෝ සංසාරේ,😊,2
7901,අයියෝ සංසාරේ,🥰,2
7902,අයියෝ සංසාරේ,❤️,2
7903,අයියෝ සංසාරේ,🔥,2
7904,අයියෝ සංසාරේ,😡,1
7905,අයියෝ.හැමනෙනවා.දිිපිය.පෝන්එක.තොගෙ.මිනිහට,😂,1
7906,අයෙ තොපෙ මිනියක් තියා හුලගක්වත් වදින්න හොදනැ මෙ රටට...,😂,1
7907,අය්යෝ මු දොස්තර කෙනෙක් ද??? ගු න් පී තොපි මොකද බන් මෙච්චර මොංගල්...,😂,1
7908,අර මනුස්සා බයින තෝ කවිද රට වෙනුවෙන් මහන්සි වෙන කෙනෙක් බයින උබ ගොන්නියක් .,😂,1
7909,අර හලාවත ස්කූටර් අක්කගෙ ෂුවර් එකට ඥාතියෙක් ද කොහෙද අර පොලිසියට පාට් දැම්මේ,😂,1
7910,අලි සබ්රි කියන්නෙත් ඕකම තමයි,😂,1
7911,අලුත් ඉතුරු වෙන්නෙ නැතිව අදාහනය කරන ලෝකේ උබෙ තාත්තට බැරි උනානේ යනකොට එලියට ගන්න අපරාදෙ නානා .,😂,1
7912,අල්ල මලත් පුච්චනවා දැනගනින් හම්පඩ තම්බියා,😂,1
7913,"අල්ලගේ දෙයක් , ඒක පතුරුවන්න සහයෝගය දෙන්න ඕන කියපු ජාතියක්නේ.......",😂,1
7914,අල්ලද කිවෙ අනෙ නිකම් ප්ලෑම් යන්න,😂,1
7915,අල්ලද කීවේ ගොන් පකයෝ,😂,1
7916,අල්ලා දෙවියන් පිස්සොත් මේ ලෝකේට එවලා තියෙනවා,😂,1
7917,අල්ලා නබියට කියපු විදිය තමයි මෙි.,😂,1
7918,අල්ලාගේ අම්මට හැමනිය න්,😂,1
7919,අල්ලාගේ දරුවන්ගෙන් ම්ට වඩා දෙයක් බලාපොරොත්තු වෙන්න බෑ ආය මේකට comment කර කර පුක දෙන්න එපා අපිට වැඩ තියෙනවා,😂,1
7920,අව ජාතික හුත්ති,😂,1
7921,අවජාතක,😂,1
7922,අවජාතක කැරි වෙිසි ලංකාවට අගවුරව කරන්න එපා පටිිට බැල්ලි තොගේ දරැවෝත් තොට සාප කරයි හුකන්නි තෝ තාත්තේක් නැතිව හැදිච්ච වෙසියක් තොපේ අමිමට බල්ලේක් කේලලා තියේනේ සුවර්,😂,1
7923,අවජාතක ගස් බල්ලා,😂,1
7924,අවජාතක ගෑණියෙක්.,😂,1
7925,"අවජාතක පට්ට බැල්ලි කතා කරන්න දැනගෙන වරෙන් හොඳට,,තෝ දන්නවද ඔය කාටද කතා කරන්නේ කියලා,තොගේ අම්මා එක්ක බුදියගෙනද තෝව වැදුවෙ පට්ට බැල්ලි ",😂,1
7926,අවජාතක බැල්ලියෙක් කියල තමයි පේන්නෙ,😂,1
7927,අවජාතක වැස්සි තොගෙ පැටවු 5 ඉතලි 5දෙනෙක් ගෙනෙ තොගෙ කටට රෙන්න ඕනේ,😂,1
7928,අවජාතක වෙලා ඉපදෙන අය ඔහොම තමයි වටේ ගිහින් කැටේ පුරවන් ගිහින් සැපෙ ඉන්නෙ ඔය රටේ වෙන්න ඇති මයෙ හිතේ අත් දෙකට දෙකයි කටට එකයි පුකට එකයි අරකට එකයි දෙනවා ඇත්තෙ ඒකයි උබට උන් දෙවියෝ වගේ පේන්නෙ මෙහේ එහෙම නෑ බන් මේ ලංකාවේ ඒවා නෑ උබ ඔහේම ඉදපන් දැන් උබේ අම්මා තාත්තා එහෙම ඔහේ දෙන්නෙක් වෙන්න ඇති නේ අනේ මේ උබ නිකන් උඩ පනින්න එපා තෝ වේසි ඔහෙන් පිටු වහල් කරොත් එන්න වෙන්නෙ මේ රටට අන්න එදාට අපි හිටියොත් බලමු අර ක්‍රම ටික හොදේ හාද,😂,1
7929,අවජාතක වේසි,😂,1
7930,අවජාතක වේසි තොගෙ අම්මට හුකගනින් වේසී,😂,1
7931,අවජාතක සක්කිලි අප්පගෙම පුතානෙ කටවුට් වලටයි පොස්ටර් වලටයි රැස්වීම් වලට එන බෙබද්දොන්ට අරක්කු බොතල් දෙන්න මුන්ට තියෙන සල්ලි මේ වෙලවෙ මුන් ගාව නැහැ මුන් අපෙ සල්ලි වලින් පිනට කාලා හරි මේ වෙලාවෙ අඩුම ගානෙ මිනිස්සු කුපිත කරන්නෙ නැතිව පඩුවෙ හිටපං තිරිසනො...පර බල්ලට වැහි නැති හෙනයක් ගහන්න ඔන ඔලුවෙ ඉදන් කකුල් දෙකට කද දෙකට මැදින් වෙන් වෙලාම යන්න පලු දෙකටම මේ වගෙ මුසල කාලකන්නි අවස්තාවදියෝ ඔක්කටම....සාපම වේවා....,😂,1
7932,අවජාතකයෙක්ගේ අවජාතකයෙක්,😂,1
7933,අවලන් කවලන් මන්ද මානසික වෙස හුත්තියෙ තො තො ඔය විදිහට කතා කරලා ඉන්නෙ ල0කාවෙ ඉපදුනු නිසා නෙද පට්ට වෙසි තොගෙ අම්මා කාරයෙක්ට පුක දිලද තොව ජාතක කරෙ ආ.....,😂,1
7934,අවුරැදු 25 ගොන් බඩුව අනේ පල පට්ට වේසි,😂,1
7935,අවුරුදු 25 ක පෙනුමක් තිබ්බද් කියල තවම කල්පනා කරන මම,😂,1
7936,අවුරුදු 25 ක පෙනුමක්ලු ඒ බැ....ලිට තියෙන්නෙ.දරුවො 5කුත් හදගත්තලු වේස කමේ ගිහිං,😂,1
7937,අවුරුදු 25 ගොන් බඩුව,😂,1
7938,අවුරුදු 25 පෙනුම තියෙනවා පල නාකි පඩත්තර බැල්ලි...,😂,1
7939,අවුරුදු 25 සූටි පෙනුමක් තියෙනවා කියලා හිතාගෙන ඉන්න අම්මණ්ඩිගෙ කට හොඳයි පොදු වැසිකිලියක පෝච්චියකට ගන්ඩ.....,😂,1
7940,"අවුරුදු 25ක පෙනුම තිබ්බම ඇති හොඳටම. ඕක ගිහින් එන එවුන්ගෙ හැටියක් මං හිතන්නෙ. අපේ පැත්තෙත් ඉන්නව ගිහින් ආවම උන් තමයි ලංකාවෙ ජනාධිපති කියල හිතං ඉන්න ගොං ගස් ටිකක්. මොනවා කරන්නද ඔයත් මෙහෙට ආවනම් අද ඔය බනින කටින්ම කියයි. ""ඇත්තටම අපිට සමා වෙන්න අපි හිතුවෙ අපිව අල්ලන් යද්දි අපිට විතරක නීතිය ක්‍රියාත්මක කරනව කියල ඒත් අපිට එයාල හරිම උසස් විදියට සැලකුව අපි නය ගැති අපෙ හමුදාවට"" ඔය ටික තමයි අන්තිමටම. ",😂,1
7941,අවුරුදු 25ක පෙනුමක් රෙස්ට් ඉන් පීස්,😂,1
7942,අවුරුදු 25යි කියන්නෙ. යට එකට ද . ලමයි 5යි ලු ඔය රටෙ තියෙන මුණ බලන කණ්ඩිය අවුල් lanka වෙන් එකාක් එවන්නාම් මාධ්‍ය ප්‍රකාශකතුමට කියලා. මෙකප් එක නැතුව බලපන් බැල්ලි තොගෙ මුන කණ්ඩියේන් .ගොන් හුත්ති,😂,1
7943,අවුරුදු 41/2 මන්ත්‍රී වැටුපෙන් අවශ්‍ය දේ ඒ ජනතාවට දුන්නනම් ඉවරයිනේ ප##$$.. නිකන් කියවන්නේ නැතිව.,😂,1
7944,"අවුරුදු 50ක් ඒ උනාට 25ක පෙනුමක් තියෙනවා අපේ වැස්සිට. උඹට නම් එහෙම නෑ, උඹට එහෙම පේනවනම් ඇස් කණ්ණාඩි දෙකක් ගනිං හුත්තියෙ. ගොං හුත්ති තොට කොරෝනා හැදෙනව අායෙ දෙකක් නෑ. තොට මරුවා ලංවෙලා ඒකයි කියවන්නෙ. ඔහෙටම වෙලා හිටපං හුත්ති ලංකාවට නම් එන්න හිතන්නවත් එපා වෙට්ට පාසි.",😂,1
7945,අවුරුදු පනහක හම්පඩ සුද්දෙක් බැඳගෙන ඇත්තෙ ඒකනෙ අවුරුදු පනහ හරියටම රිදිල තියෙන්නෙ ..,😂,1
7946,අවුරුදු විසිපහකපෙනුමතිබිබටහිලවැවක්වගෙඇතිනෙ,😂,1
7947,අවුරුදු විසිපහක් වෙන මෙකට ගහන්න බැරිවෙයිද ට්‍රායිකරොත් ..,😂,1
7948,අවුලක් නෑ ඔයා සතුටින් ඔහෙටම වෙලා ඉන්නකො...ලංකාවට පවු නොදී....කාලකණ්ණි බැල්ලි.....,😂,1
7949,අස්ස පයියක් බැස්සුවනම් හරි වගේ,😂,1
7950,අහිංසක මිනිස්සු මැ⁣රෙනවා.තෝ මැරෙන්න නැත්තේ ඇයි .තෝ ලංකාව ට එන්න එපා,😂,1
7951,අහු උනත් අරිනවා අම්මපා තොට පු#,😂,1
7952,අහු උනොත් උඹෙ අම්මටත් හුකෝලා ගන්නේ කැරියා දැනගනින්,😂,1
7953,අෆ්ෆට හමන්නන්නෙ නැතිව හිටු. අම්මප මූට වෙඩි තියන්න කවුරුත් නැති හැටියක්,😂,1
7954,ආ ඔබතුමිය ඒ සක්කිලි ජාතියට දාව උපන්නෙක් නෙවෙයිද,😂,1
7955,ආං මට මතක් උනා ..උබ නේද අක්කි..අර වැල්ලෙ රීල..සුද්දට අල්ලලා..බෝට්ටුවෙන් එල්ලිල ගිය හුත්ති??,😂,1
7956,ආ යකො තිගෙ පෙකනිවැලත් කැපුවෙ මස් ලැල්ලකද පරට්ටියෙ....තිගෙ කටට ඔබන්න ඕනා ඌරෙක්ගෙ.......ක්,😂,1
7957,"ආ සක්කිලි බැල්ලි, තෝ ඉපදුනේ දී,‍ ලංකාවේ හිටපු විදිහ අමතකද????අවුරුදු 25 ක් පේන්න උබ වෙන මොනා හරි කරන්වද්???? එකියක් ආවේ...එකි ගැන අපි දන්නවා...හොඳ බඩු වෙලා දැන් පත්තිනි අම්මලා වෙන්න එනවද යකෝ...ම හිටපන්.....තෝ එන්න එපා ලංකාවට ......මේ වගේ කාලකණ්ණි නැති එකමයි....තෝ මැරුණත් මිනිය මෙහෙට ගන්නේ නැහැ යකෝ..ඒක තෝ කියන්න එන්න එපා...",😂,1
7958,ආ හා ලමයි 5ක් කපල ගත්ත එකද දැන් ලොකු වැඩේ එහෙ අපේ ඩොක්ටර් කෙනෙක්ගෙන් අහන්න බැරි වෙයිද දන්නෑ පුලුවන්ද කියල,😂,1
7959,ආ.....5ක් එලියට අරන් තියෙන්නේ කපලනේ.......... ඒකයි අවුල......හි....,😂,1
7960,ආ...කැරි වේසියේ තොගේ දරුවන්ගේ තාත්තල කීදෙනෙක්ගෙද?පරට්ටි,😂,1
7961,ආ⁣.මෙිමොකද මෙයා මෙි දග ලන හැටි,😂,1
7962,ආගම මගින් මුස්ලිම් උන්ගේ ඔලු සෝදා ඇත,😂,1
